,Departamento,Municipio,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Year,Fluido,prod_anual,trimestre_1,trimestre_2,trimestre_3,trimestre_4
154,CASANARE,PORE,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 16,KONA,0.0,0.0,0.0,22.8333333333333,44.8709677419355,0.0,0.0,0.0,0.0,0.0,213.996,76.7503225806452,2018,Petroleo,358.45062365591406,0.0,67.7043010752688,0.0,290.7463225806452
155,CASANARE,SAN LUIS DE PALENQUE,CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,LEONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.674193548387,160.544333333333,149.067419354839,2018,Petroleo,478.28594623655897,0.0,0.0,0.0,478.28594623655897
156,CASANARE,SAN LUIS DE PALENQUE,CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,PANTRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30612903225806,2.03166666666667,2.42,2018,Petroleo,7.757795698924729,0.0,0.0,0.0,7.757795698924729
157,CASANARE,SAN LUIS DE PALENQUE,CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,TIGRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3932258064516,15.281,15.1032258064516,2018,Petroleo,45.77745161290321,0.0,0.0,0.0,45.77745161290321
158,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CURITO,222.009032258065,135.07,169.869032258065,208.986666666667,231.949677419355,225.000333333333,192.841935483871,169.398709677419,145.485333333333,134.626129032258,133.247,134.069032258065,2018,Petroleo,2102.552881720431,526.94806451613,665.936677419355,507.72597849462295,401.94216129032304
159,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,ARAUCO,73.3938709677419,73.6296428571429,63.62,55.7256666666667,57.7777419354839,58.8106666666667,63.24,62.2896774193548,57.4333333333333,53.9374193548387,55.846,61.8064516129032,2018,Petroleo,737.510470814132,210.6435138248848,172.3140752688173,182.96301075268812,171.5898709677419
160,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CARETO,230.121935483871,206.023214285714,182.483870967742,183.582,185.252580645161,190.316333333333,198.676451612903,202.918064516129,194.451,180.18935483871,188.053666666667,196.334838709677,2018,Petroleo,2338.403311059907,618.629020737327,559.150913978494,596.045516129032,564.577860215054
161,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CERNÍCALO,0.0,0.0,0.0,0.0,0.0,8.374,28.6258064516129,0.0,0.0,0.0,0.0,0.0,2018,Petroleo,36.9998064516129,0.0,8.374,28.6258064516129,0.0
162,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA,1942.96451612903,31.6407142857143,432.117741935484,2627.42766666667,2197.54870967742,2013.374,1885.12451612903,1890.80129032258,1992.05166666667,2039.99290322581,2011.30566666667,2100.38903225806,2018,Petroleo,21164.73842396314,2406.7229723502282,6838.350376344089,5767.97747311828,6151.68760215054
163,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A NORTE,677.771612903226,6.15321428571429,104.45064516129,752.144333333333,647.435161290323,605.936666666667,607.731935483871,580.688387096774,552.993,536.334838709677,498.990666666667,510.009032258064,2018,Petroleo,6080.639493855605,788.3754723502303,2005.516161290323,1741.413322580645,1545.334537634408
164,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A SUR,84.9709677419355,12.0471428571429,6.18677419354839,91.076,92.6367741935484,87.072,84.3038709677419,81.1625806451613,77.364,74.7477419354839,73.1086666666667,70.9767741935484,2018,Petroleo,835.6532933947775,103.20488479262679,270.7847741935484,242.8304516129032,218.83318279569903
165,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA B,185.360967741935,0.0,19.1070967741935,216.189333333333,213.18935483871,181.485333333333,205.804516129032,241.969677419355,223.036,227.786129032258,214.003333333333,208.514193548387,2018,Petroleo,2136.4459354838696,204.46806451612852,610.864021505376,670.810193548387,650.303655913978
166,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA C,50.3651612903226,2.04357142857143,6.62354838709677,227.599666666667,213.706129032258,195.900666666667,203.009032258065,184.985483870968,182.677,164.124193548387,160.755,158.682258064516,2018,Petroleo,1750.4717112135188,59.0322811059908,637.206462365592,570.671516129033,483.56145161290294
167,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA D,555.864193548387,31.3285714285714,67.5558064516129,601.161,560.997096774194,569.439666666667,514.705806451613,474.627741935484,477.333666666667,485.037741935484,486.912333333333,464.093225806452,2018,Petroleo,5289.056850998465,654.7485714285713,1731.597763440861,1466.6672150537638,1436.043301075269
168,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO SUR,26.6303225806452,24.9275,27.398064516129,27.765,28.5922580645161,28.461,29.3138709677419,30.3845161290323,30.757,29.9896774193548,30.045,27.1667741935484,2018,Petroleo,341.43098387096774,78.95588709677419,84.8182580645161,90.4553870967742,87.2014516129032
169,CASANARE,SAN LUIS DE PALENQUE,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,TIJERETO,53.7909677419355,13.6371428571429,4.93193548387097,55.2916666666667,50.601935483871,48.042,24.9851612903226,0.0,0.0,0.0,0.0,0.0,2018,Petroleo,251.2808095238097,72.36004608294938,153.9356021505377,24.9851612903226,0.0
170,CASANARE,SAN LUIS DE PALENQUE,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 30,ADALIA,525.322580645161,519.75,506.0,495.3,488.129032258065,473.420333333333,462.023870967742,464.060322580645,460.93,455.852258064516,446.012666666667,438.501290322581,2018,Petroleo,5735.302354838709,1551.072580645161,1456.849365591398,1387.014193548387,1340.3662150537639
171,CASANARE,SAN LUIS DE PALENQUE,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LOS OCARROS,LAS MARACAS ,827.806451612903,843.107142857143,738.967741935484,650.6,520.322580645161,443.1,374.032258064516,359.03064516129,533.677333333333,482.987096774194,462.964666666667,434.213870967742,2018,Petroleo,6670.809788018432,2409.88133640553,1614.0225806451608,1266.7402365591388,1380.165634408603
172,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,CASANARE,BARQUEREÑA,216.167419354839,210.4925,205.393225806452,207.717,203.798064516129,196.545333333333,204.932903225806,201.558387096774,202.128,197.743870967742,207.606,207.404193548387,2018,Petroleo,2461.486897849462,632.053145161291,608.060397849462,608.6192903225799,612.754064516129
173,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,CASANARE,CRAVO ESTE,208.590322580645,132.949642857143,108.614838709677,52.506,83.5661290322581,86.6106666666667,87.6716129032258,94.291935483871,43.211,308.79064516129,553.454666666667,544.562903225807,2018,Petroleo,2304.8203632872505,450.15480414746503,222.6827956989248,225.17454838709682,1406.808215053764
174,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,CASANARE,LA FLORA,388.566129032258,388.903928571429,386.656451612903,366.520666666667,373.820967741936,353.049333333333,354.346774193548,358.245161290323,354.730333333333,334.89,355.608,353.22,2018,Petroleo,4368.55774577573,1164.12650921659,1093.390967741936,1067.322268817204,1043.718
175,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,COROCORA,CAÑO GANDUL,209.404838709677,203.895357142857,202.63,181.711333333333,182.374838709677,174.398333333333,174.896451612903,177.739032258064,173.752333333333,169.601612903226,167.644666666667,180.810322580645,2018,Petroleo,2198.8591205837147,615.930195852534,538.484505376343,526.3878172043001,518.056602150538
176,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,COROCORA,REMACHE NORTE,466.211935483871,474.728571428571,509.229677419355,491.105333333333,487.566451612903,367.913,319.020967741935,358.518064516129,349.411,332.646774193548,258.173666666667,245.313225806452,2018,Petroleo,4659.838668202763,1450.1701843317971,1346.5847849462361,1026.950032258064,836.1336666666671
177,CASANARE,SAN LUIS DE PALENQUE,PERENCO COLOMBIA LIMITED,COROCORA,REMACHE SUR,304.497096774194,282.985357142857,232.528709677419,244.378666666667,273.56935483871,262.563333333333,219.479677419355,215.477419354839,214.493333333333,200.21935483871,203.816,197.762258064516,2018,Petroleo,2851.770561443933,820.0111635944701,780.5113548387101,649.4504301075269,601.797612903226
178,CASANARE,SAN LUIS DE PALENQUE,CNE OIL & GAS S A S,LLA 23,LEONO,229.950967741935,219.849642857143,176.856774193548,201.504,202.643225806452,200.101,178.060967741935,188.73064516129,173.761666666667,0.0,0.0,0.0,2018,Petroleo,1771.45889016897,626.6573847926261,604.248225806452,540.553279569892,0.0
179,CASANARE,SAN LUIS DE PALENQUE,CNE OIL & GAS S A S,LLA 23,PANTRO,2.41870967741935,2.87821428571429,2.00612903225806,2.05233333333333,1.98483870967742,2.052,4.73258064516129,2.68806451612903,0.672333333333333,0.0,0.0,0.0,2018,Petroleo,21.4852035330261,7.3030529953917,6.08917204301075,8.092978494623653,0.0
180,CASANARE,SAN LUIS DE PALENQUE,CNE OIL & GAS S A S,LLA 23,TIGRO,15.7487096774194,15.0789285714286,14.8887096774194,14.969,15.398064516129,15.1423333333333,15.001935483871,14.6874193548387,15.3343333333333,0.0,0.0,0.0,2018,Petroleo,136.2494339477727,45.7163479262674,45.509397849462296,45.023688172043,0.0
181,CASANARE,TAURAMENA,CEPSA COLOMBIA S.A.,GARIBAY,JILGUERO,383.50064516129,210.764285714286,187.830967741936,208.253,192.313225806452,194.165,181.056129032258,183.531290322581,211.615333333333,206.985161290323,205.412,209.465806451613,2018,Petroleo,2574.8928448540714,782.0958986175119,594.731225806452,576.202752688172,621.862967741936
182,CASANARE,TAURAMENA,CEPSA COLOMBIA S.A.,GARIBAY,MELERO,155.796774193548,150.683571428571,150.805161290323,145.430333333333,144.344193548387,144.723333333333,142.794838709677,137.465483870968,134.21,125.134193548387,116.241666666667,112.701935483871,2018,Petroleo,1660.331485407065,457.285506912442,434.49786021505304,414.4703225806451,354.077795698925
183,CASANARE,TAURAMENA,CEPSA COLOMBIA S.A.,TIPLE,JILGUERO SUR,418.173548387097,415.442142857143,387.375483870968,351.279,312.534838709677,288.182,268.378387096774,275.105483870968,489.573,519.383548387097,449.795333333333,388.331935483871,2018,Petroleo,4563.554701996928,1220.991175115208,951.995838709677,1033.0568709677418,1357.510817204301
184,CASANARE,TAURAMENA,ECOPETROL S.A.,RÍO CHITAMENA,CUSIANA,1529.90322580645,1793.97928571429,1835.59580645161,1963.24266666667,1781.84193548387,1592.03033333333,1517.40483870968,1426.61612903226,1349.74733333333,1407.45451612903,1463.97533333333,1358.24709677419,2018,Petroleo,19020.038500768038,5159.47831797235,5337.11493548387,4293.76830107527,4229.67694623655
185,CASANARE,TAURAMENA,ECOPETROL S.A.,TAURAMENA ,CUSIANA,2024.0,2136.6575,2139.05096774194,2192.94766666667,1930.15161290323,1776.07866666667,1693.92032258065,1517.60774193548,1464.19966666667,1386.24193548387,1270.46866666667,1162.00096774194,2018,Petroleo,20693.325715053794,6299.708467741939,5899.17794623657,4675.7277311828,3818.71156989248
186,CASANARE,TAURAMENA,Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,293.424193548387,309.048214285714,295.716129032258,282.195333333333,59.7487096774194,262.138333333333,50.5806451612903,131.064193548387,362.393,407.154838709677,343.210666666667,313.564516129032,2018,Petroleo,3110.238773425497,898.188536866359,604.0823763440853,544.0378387096773,1063.9300215053759
187,CASANARE,TAURAMENA,Frontera Energy Colombia Corp Sucursal Colombia,LLA 25,ACORAZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04,0.0,0.0,0.18,2018,Petroleo,42.22,0.0,0.0,42.04,0.18
188,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,ARUCO,166.321935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Petroleo,166.321935483871,166.321935483871,0.0,0.0,0.0
189,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,CHACHALACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.795806451613,107.639,103.127741935484,104.185666666667,97.3967741935484,2018,Petroleo,527.1449892473123,0.0,0.0,222.43480645161299,304.71018279569944
190,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,MAX ,492.79935483871,481.673928571429,477.880322580645,469.402666666667,458.99064516129,457.416666666667,458.525161290323,443.493548387097,344.612,372.57064516129,359.929666666667,352.321290322581,2018,Petroleo,5169.615896313366,1452.353605990784,1385.809978494624,1246.63070967742,1084.821602150538
191,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,642.590967741936,637.126428571429,611.34064516129,585.597333333333,544.193870967742,544.270333333333,544.99064516129,532.377096774194,677.895,665.53935483871,592.544,556.118064516129,2018,Petroleo,7134.583740399387,1891.058041474655,1674.061537634408,1755.262741935484,1814.201419354839
192,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA ,6758.63193548387,7269.19285714286,5938.56612903226,7455.00533333333,7383.52290322581,5851.93966666667,5356.07677419355,6557.38870967742,6292.57,6099.74903225806,6456.509,6421.27677419355,2018,Petroleo,77840.42911520739,19966.39092165899,20690.46790322581,18206.035483870968,18977.53480645161
193,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,10795.624516129,11752.9360714286,12361.5509677419,13584.828,12819.6490322581,11645.9686666667,12651.8906451613,12845.0109677419,13000.028,13358.22,15105.5853333333,16415.9503225806,2018,Petroleo,156337.2425230414,34910.1115552995,38050.4456989248,38496.9296129032,44879.755655913905
194,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,6006.55709677419,4533.245,4773.14870967742,4532.645,6047.67032258065,6454.694,5966.01548387097,6010.66741935484,6058.65866666667,5681.0264516129,5955.27733333333,5846.93419354839,2018,Petroleo,67866.53967741937,15312.95080645161,17035.00932258065,18035.34156989248,17483.23797849462
195,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,531.443870967742,514.1975,499.278064516129,495.906666666667,484.728387096774,477.213333333333,478.672580645161,466.537741935484,461.767,442.338709677419,446.635,429.161612903226,2018,Petroleo,5727.880467741935,1544.919435483871,1457.8483870967739,1406.977322580645,1318.1353225806452
196,CASANARE,TAURAMENA,GEOPARK COLOMBIA S.A.S.,LLA 34,TUA,4494.07387096774,5077.64964285714,5080.54193548387,5047.32766666667,4948.05516129032,4623.90333333333,4778.90387096774,4958.06709677419,4826.968,4278.71774193548,4342.25,4693.48548387097,2018,Petroleo,57149.94380414745,14652.26544930875,14619.28616129032,14563.938967741931,13314.45322580645
197,CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,990.161290322581,963.428571428572,400.064516129032,1182.3,1264.93548387097,1099.78166666667,1360.30677419355,1437.04774193548,1424.528,1490.94032258065,1568.576,491.089032258065,2018,Petroleo,13673.159399385573,2353.654377880185,3547.0171505376397,4221.88251612903,3550.605354838715
198,CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CARMENTEA,270.41935483871,259.071428571429,316.612903225806,236.666666666667,225.225806451613,223.154,218.619032258064,208.244193548387,203.561333333333,193.975161290323,190.185666666667,188.453225806452,2018,Petroleo,2734.188772657451,846.103686635945,685.04647311828,630.424559139784,572.614053763442
199,CASANARE,TAURAMENA,VERANO ENERGY (BARBADOS) LIMITED,LLA 32,KANANASKIS,79.9032258064516,94.3928571428571,129.096774193548,67.4,67.7096774193548,97.093,68.748064516129,67.0116129032258,68.8043333333333,66.3538709677419,67.9123333333333,289.735483870968,2018,Petroleo,1164.1612334869428,303.39285714285666,232.2026774193548,204.5640107526881,424.00168817204315
200,CASANARE,TRINIDAD,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO,181.150967741935,178.8075,172.985483870968,162.432333333333,105.608387096774,120.505666666667,118.078064516129,114.641935483871,115.157666666667,118.33935483871,120.387666666667,115.122903225806,2018,Petroleo,1623.217930107527,532.943951612903,388.54638709677397,347.877666666667,353.849924731183
201,CASANARE,TRINIDAD,Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,YOPO,24.7406451612903,20.1982142857143,25.2951612903226,25.36,22.6954838709677,25.3026666666667,33.228064516129,27.8467741935484,21.6413333333333,23.6348387096774,22.9103333333333,24.4916129032258,2018,Petroleo,297.3451282642088,70.2340207373272,73.3581505376344,82.7161720430107,71.0367849462365
202,CASANARE,TRINIDAD,LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,LOS ACEITES,127.062258064516,120.578928571429,116.749677419355,116.592333333333,102.147741935484,84.787,97.4506451612903,112.183225806452,100.144,72.5522580645161,77.881,99.2516129032258,2018,Petroleo,1227.3806812596013,364.3908640553,303.52707526881704,309.7778709677423,249.68487096774192
203,CASANARE,TRINIDAD,LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,PRIMAVERA,0.0,0.0,0.0,0.0,8.29709677419355,45.8416666666667,50.3577419354839,47.9325806451613,48.025,50.0416129032258,51.044,43.9432258064516,2018,Petroleo,345.48292473118283,0.0,54.138763440860245,146.31532258064522,145.0288387096774
204,CASANARE,TRINIDAD,LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AGAVE,0.0,0.0,444.096129032258,235.556666666667,127.713548387097,94.2163333333333,70.9825806451613,63.3941935483871,49.0006666666667,10.8312903225806,0.0,0.555483870967742,2018,Petroleo,1096.3468924731187,444.096129032258,457.4865483870973,183.37744086021513,11.38677419354834
205,CASANARE,TRINIDAD,LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AZAFRÁN,564.971612903226,523.358928571429,508.931290322581,509.116,483.777741935484,478.698333333333,456.838064516129,449.608387096774,460.422666666667,485.529032258065,557.413333333333,668.245483870968,2018,Petroleo,6146.910874807989,1597.261831797236,1471.592075268817,1366.86911827957,1711.1878494623659
206,CASANARE,TRINIDAD,LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,TULIPÁN,289.770967741936,282.521071428571,270.336774193548,243.925333333333,239.721612903226,237.922333333333,225.580322580645,216.050967741935,208.444,204.834516129032,203.551,192.524193548387,2018,Petroleo,2815.183092933946,842.6288133640551,721.5692795698919,650.07529032258,600.909709677419
207,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,COROCORA,COREN,1253.39290322581,1192.43857142857,1593.56387096774,2173.062,2289.32161290323,2272.91766666667,2364.99935483871,2373.83838709677,2008.58533333333,2014.19903225806,1912.413,1888.91258064516,2018,Petroleo,23337.64431336405,4039.39534562212,6735.3012795699,6747.42307526881,5815.52461290322
208,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,392.700322580645,337.362142857143,388.005483870968,439.126,868.482580645161,1693.83833333333,1325.36322580645,1221.54806451613,1154.68666666667,1099.35483870968,1043.30133333333,962.687419354839,2018,Petroleo,10926.456411674344,1118.067949308756,3001.446913978491,3701.5979569892497,3105.343591397849
209,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,COROCORA,CORSUR,105.422258064516,86.5989285714286,99.0532258064516,94.628,101.063870967742,99.0786666666667,97.1038709677419,95.9883870967742,93.1256666666667,86.9796774193548,84.0996666666667,78.0883870967742,2018,Petroleo,1121.2306059907833,291.07441244239624,294.7705376344087,286.2179247311828,249.1677311827957
210,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,ESTERO,TOROS,43.1054838709677,44.0896428571429,39.5687096774194,39.698,35.9609677419355,36.398,37.0825806451613,35.0790322580645,37.7563333333333,37.9458064516129,36.4383333333333,32.751935483871,2018,Petroleo,455.8748256528418,126.76383640553001,112.0569677419355,109.9179462365591,107.1360752688172
211,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,GARCERO,PALMARITO,242.620322580645,231.5325,249.528709677419,274.975333333333,271.722580645161,275.036333333333,269.811935483871,260.617096774194,290.732333333333,304.473225806452,300.022333333333,298.49064516129,2018,Petroleo,3269.563349462364,723.681532258064,821.734247311827,821.161365591398,902.986204301075
212,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,GARCERO,SIRENAS,37.0667741935484,37.7892857142857,31.688064516129,33.5683333333333,38.8406451612903,38.705,39.0841935483871,33.6609677419355,28.6406666666667,40.3835483870968,38.732,37.2606451612903,2018,Petroleo,435.4201244239631,106.5441244239631,111.1139784946236,101.3858279569893,116.37619354838709
213,CASANARE,TRINIDAD,PERENCO COLOMBIA LIMITED,YALEA,TRINIDAD,629.871935483871,682.170714285714,687.42935483871,674.227,692.461935483871,635.206666666667,614.914838709677,593.169677419355,550.234666666667,515.620322580645,531.402666666667,535.641935483871,2018,Petroleo,7342.3517142857145,1999.4720046082948,2001.8956021505378,1758.3191827956991,1582.664924731183
214,CASANARE,VILLA NUEVA,Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,335.181290322581,334.415,345.339032258065,333.610333333333,330.542258064516,338.612333333333,339.546774193548,336.637741935484,321.273666666667,331.042903225806,321.131,314.230322580645,2018,Petroleo,3981.562655913978,1014.935322580646,1002.764924731182,997.458182795699,966.404225806451
215,CASANARE,VILLA NUEVA,GEOPARK COLOMBIA S.A.S.,LLA 34,CURUCUCÚ,680.646451612903,634.498928571429,612.817419354839,559.370333333333,438.742258064516,343.701333333333,397.771935483871,354.340967741935,335.623333333333,318.089677419355,290.49,298.223548387097,2018,Petroleo,5264.316186635944,1927.962799539171,1341.813924731182,1087.736236559139,906.803225806452
216,CASANARE,VILLA NUEVA,GEOPARK COLOMBIA S.A.S.,LLA 34,JACAMAR,117.912580645161,97.5960714285714,87.6670967741935,79.965,73.1777419354839,63.0353333333333,79.3145161290323,71.0277419354839,72.6416666666667,70.7825806451613,51.4916666666667,49.2725806451613,2018,Petroleo,913.8845768049151,303.1757488479259,216.17807526881722,222.98392473118292,171.54682795698932
217,CASANARE,VILLA NUEVA,GEOPARK COLOMBIA S.A.S.,LLA 34,JACANA,20093.5293548387,19247.2310714286,19000.4677419355,18977.1696666667,18702.9287096774,18275.1193333333,19430.8238709677,22263.6106451613,22184.9093333333,22822.2135483871,23976.3176666667,23914.925483871,2018,Petroleo,248889.2464262673,58341.2281682028,55955.2177096774,63879.3438494623,70713.4566989248
218,CASANARE,VILLA NUEVA,GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,3139.56032258064,5540.63285714286,5833.84870967742,5539.89966666667,7391.59709677419,7889.07033333333,7291.7964516129,7346.37129032258,7405.02733333333,6943.4764516129,7278.67233333333,7146.25290322581,2018,Petroleo,78746.20574961597,14514.04188940092,20820.56709677419,22043.195075268806,21368.401688172038
219,CASANARE,VILLA NUEVA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,AKIRA,1501.12903225806,1333.21428571429,1251.25806451613,1268.0,1216.74193548387,1314.241,1692.31774193548,1756.56387096774,1919.08333333333,1825.85290322581,1711.946,1003.79774193548,2018,Petroleo,17794.14590937019,4085.6013824884803,3798.9829354838703,5367.9649462365505,4541.59664516129
220,CASANARE,VILLA NUEVA,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,BACANO,2955.41935483871,2963.32142857143,2511.83870967742,3126.66666666667,3411.58064516129,2651.03866666667,3382.84193548387,3373.79870967742,4503.72466666667,6938.91967741936,6546.35833333333,5725.24129032258,2018,Petroleo,48090.750084485415,8430.57949308756,9189.28597849463,11260.36531182796,19210.51930107527
221,CASANARE,YOPAL,CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,442.177419354839,437.048214285714,417.729677419355,442.353333333333,425.336451612903,579.411666666667,588.585161290323,513.571290322581,575.297666666667,576.859032258065,555.035333333333,539.709032258065,2018,Petroleo,6093.114278801845,1296.9553110599081,1447.101451612903,1677.454118279571,1671.6033978494631
222,CASANARE,YOPAL,ECOPETROL S.A.,RECETOR,PAUTO SUR RECETOR,236.225806451613,664.385714285714,675.827741935484,686.631666666667,668.153870967742,678.321333333333,666.71064516129,679.23064516129,660.358333333333,643.805806451613,582.138666666667,585.629677419355,2018,Petroleo,7427.419907834101,1576.439262672811,2033.106870967742,2006.299623655913,1811.5741505376348
223,CASANARE,YOPAL,ECOPETROL S.A.,RECETOR,VOLCANERA,29.741935483871,87.9839285714286,86.4970967741935,87.3063333333333,80.4196774193548,81.177,69.9051612903226,65.3354838709678,74.6743333333333,84.3609677419355,73.8843333333333,79.3596774193548,2018,Petroleo,900.6459285714286,204.2229608294931,248.9030107526881,209.91497849462368,237.6049784946236
224,CASANARE,YOPAL,EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA,369.818709677419,348.142142857143,363.580322580645,404.503,407.50935483871,396.03,389.045483870968,371.663870967742,466.071666666667,569.44064516129,549.518666666667,486.094516129032,2018,Petroleo,5121.418379416283,1081.541175115207,1208.04235483871,1226.7810215053769,1605.053827956989
225,CASANARE,YOPAL,EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA,5748.25806451613,5896.68071428571,5426.26387096774,6312.44666666667,6057.11903225806,6320.619,6209.35516129032,5949.34709677419,5785.422,5581.73548387097,4902.276,6018.81806451613,2018,Petroleo,70208.34115514591,17071.20264976958,18690.184698924728,17944.12425806451,16502.8295483871
226,CASANARE,YOPAL,EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA MIRADOR,2566.67741935484,2529.1625,2431.40451612903,2375.58566666667,2637.69193548387,2687.322,2559.29032258065,2477.76903225806,2496.32566666667,2592.53096774194,2435.772,2483.29870967742,2018,Petroleo,30272.83073655915,7527.24443548387,7700.59960215054,7533.385021505379,7511.6016774193595
227,CASANARE,YOPAL,EQUION ENERGÍA LIMITED,PIEDEMONTE,PAUTO SUR,30367.2258064516,30476.3821428571,32788.3258064516,31964.4863333333,31743.0425806452,31754.5693333333,30559.6232258065,29583.9696774194,29893.2436666667,30123.5638709677,28719.633,28959.7538709677,2018,Petroleo,366933.81931490015,93631.9337557603,95462.0982473118,90036.8365698926,87802.9507419354
228,CASANARE,YOPAL,PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA NORTE,556.833548387097,519.477142857143,513.266774193548,187.917333333333,665.523870967742,834.750333333333,766.653548387097,612.601612903226,653.972666666667,718.811290322581,662.218,630.943225806452,2018,Petroleo,7322.969347158219,1589.5774654377879,1688.191537634408,2033.22782795699,2011.972516129033
229,CASANARE,YOPAL,PERENCO COLOMBIA LIMITED,CASANARE,MORICHAL,289.182580645161,289.554642857143,286.937741935484,283.209,269.927419354839,268.448,257.660967741935,256.974838709677,250.252333333333,94.0329032258065,213.173666666667,225.885806451613,2018,Petroleo,2985.2399009216583,865.6749654377879,821.584419354839,764.888139784945,533.0923763440865
